word,length,n_synsets,n_synonyms,n_consonants,n_vowels,n_hypernyms,n_hyponyms,n_consonantconjuncts,n_syllables,frequency,label
सान्त्वना,1,0,0,1,1,0,0,1,0.5,0.00669946949177,0
आश्वास,0.4,1,1,0.333333333333333,0.666666666666667,1,1,0.5,0.5,0.001276450681637,0
आश्वासन,0.6,0.5,0.142857142857143,0.666666666666667,0.666666666666667,0.625,0.4,0.5,1,1,0
महिधर,0.5,0.047619047619048,0.036918138041734,0.75,0,0.016085790884719,0,0,0.666666666666667,0.000202525567586,0
तुंग,0.333333333333333,0.047619047619048,0.003210272873194,0.25,0.333333333333333,0.03485254691689,0,0,0,0.002858475162824,0
अग,0,0.095238095238095,0.240770465489567,0,0,0.010723860589812,0.574401664932362,0,0,0.014384270888317,0
अचल,0.166666666666667,0.047619047619048,0.001605136436597,0.25,0,0.096514745308311,0,0,0.333333333333333,0.029183937202848,0
अलम,0.166666666666667,0.142857142857143,0.067415730337079,0.25,0,0.193029490616622,0.048907388137357,0,0.333333333333333,0.01236679652738,0
अवि,0.166666666666667,0.380952380952381,0.425361155698234,0,0.333333333333333,0.243967828418231,0.037460978147763,0,0.333333333333333,0.021145175232931,0
भूमिधर,0.666666666666667,0.047619047619048,0.036918138041734,0.75,0.333333333333333,0.016085790884719,0,0,0.666666666666667,0.002356661150087,0
जुआ,0,0.5,0.067901234567901,0,0.5,0.26027397260274,0.005673758865248,0,0,0.176300329560109,0
जूआ,0,0.25,0.061728395061728,0,0.5,0.150684931506849,0.005673758865248,0,0,0.002149305058031,0
जूड़,0.25,0,0,0.5,0.5,0,0,0,0,0.010416965181258,0
अभ्यास,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.75,0.666666666666667,0.30379746835443,0.5,0.5,0.570881705016765,0
आदत,0,0.333333333333333,0.277777777777778,0,0.25,0.733333333333333,0,0,0.5,0.152311423356752,0
बान,0,0.333333333333333,1,0,0.25,0.133333333333333,0.556962025316456,0,0,0.081777991542726,0
मदद,0,0,0,0,0,0,0,0,0,1,0
सहायता,1,0,0,1,0.666666666666667,0,0,0,1,0.426392701383184,0
सहयोग,0.666666666666667,0.333333333333333,0.25,1,0.333333333333333,0.363636363636364,0,0,1,0.506568621557902,0
इम्दाद,1,0,0,0,1,0,0,1,0,9.68429207824908E-05,0
इमदाद,0.666666666666667,0,0,0,0.666666666666667,0,0,0,1,0.002501218885037,0
अयानत,0.666666666666667,0,0,0,0.666666666666667,0,0,0,1,0,0
शिकरत,0.666666666666667,0,0,1,0.333333333333333,0,0,0,1,0.000671221623355,0
राहत,0.333333333333333,1,1,0,0.333333333333333,1,1,0,0,0.491402440883081,0
कुमक,0.333333333333333,0.333333333333333,0.05,0,0.333333333333333,0.454545454545454,0,0,0,0.000207043485811,0
विकलता,0.333333333333333,0,0,0.5,0.25,0,0,0,0.333333333333333,0.002844494164353,0
अकुलाहट,0.5,0.5,0.185567010309278,0.5,0.5,0.188235294117647,0.053571428571429,0,0.666666666666667,0.022689446526902,0
अशान्ति,0.5,0.5,0.185567010309278,0.25,0.75,0.352941176470588,0.080357142857143,0.5,0.333333333333333,0.207451078975574,0
आकुलता,0.333333333333333,0.25,0.041237113402062,0.25,0.5,0.188235294117647,0,0,0.333333333333333,0.002626211638551,0
व्याकुलता,0.833333333333333,0,0,0.75,0.75,0,0,0.5,0.666666666666667,0.010313849344129,0
बेचैनी,0.333333333333333,0.25,0.278350515463918,0.25,0.5,0.070588235294118,0,0,0.333333333333333,0.542797017714991,0
तिलमिलाहट,0.833333333333333,0.25,0.061855670103093,1,0.5,0.176470588235294,0,0,1,0.001964542732215,0
तलमलाहट,0.5,0,0,1,0,0,0,0,1,0,0
परेशानी,0.5,1,0.721649484536082,0.5,0.5,1,0.946428571428571,0,0.666666666666667,0.919470307823489,0
हैरानी,0.333333333333333,0.25,0.195876288659794,0.25,0.5,0.188235294117647,0,0,0.333333333333333,0.258785165540525,0
अचैन,0,0,0,0,0.25,0,0,0,0,8.63568415376811E-05,0
अनचैन,0.166666666666667,0,0,0.25,0.25,0,0,0,0.333333333333333,6.8213289313024E-06,0
अनवस्था,0.5,0.5,0.061855670103093,0.5,0.5,0.482352941176471,0.026785714285714,0.5,0.666666666666667,0.000334245117634,0
अभिताप,0.333333333333333,0,0,0.25,0.5,0,0,0,0.333333333333333,5.45706314504192E-05,0
बेआरामी,0.5,0,0,0.25,0.75,0,0,0,0.333333333333333,0.000238746512596,0
बिकलाई,0.333333333333333,0,0,0.25,0.5,0,0,0,0.333333333333333,0,0
अवसेर,0.166666666666667,1,1,0.25,0.25,0.682352941176471,1,0,0.333333333333333,3.05683990539274E-05,0
आकली,0,0.25,0.061855670103093,0,0.25,0.023529411764706,0.017857142857143,0,0,0,0
आतुरी,0.166666666666667,0.25,0.278350515463918,0,0.5,0.070588235294118,0,0,0.333333333333333,0.000346061216267,0
आतुर्य,0.333333333333333,0.25,0.278350515463918,0.25,0.5,0.070588235294118,0,0.5,0.333333333333333,0,0
सोना,0.111111111111111,0.153846153846154,0.133004926108374,0,0.25,0.225641025641026,0.004587155963303,0,0.25,1,0
स्वर्ण,0.333333333333333,0,0,0.4,0.25,0,0,0.666666666666667,0.25,0.318355255855256,0
कंचन,0.111111111111111,0.230769230769231,0.266009852216749,0.2,0,0.061538461538462,0.711009174311927,0,0.25,0.114088679331296,0
हेम,0,0.307692307692308,0.226600985221675,0,0,0.379487179487179,0.018348623853211,0,0,0.083480618733686,0
सुवर्ण,0.333333333333333,0.230769230769231,0.147783251231527,0.4,0.25,0.035897435897436,0.022935779816514,0.333333333333333,0.25,0.022030265393846,0
कञ्चन,0.222222222222222,0,0,0.4,0,0,0,0.333333333333333,0.25,0.000117937617938,0
शातकुंभ,0.444444444444444,0.230769230769231,0.330049261083744,0.4,0.5,0.38974358974359,0.08256880733945,0,0.5,9.94856779594686E-05,0
ज़र,0,0.153846153846154,0.246305418719212,0,0,0.020512820512821,0.688073394495413,0,0,9.86402499558662E-06,0
वर्णि,0.222222222222222,0,0,0.2,0.25,0,0,0.333333333333333,0.25,4.85625485625486E-05,0
रसविरोधक,0.555555555555556,0,0,0.8,0.25,0,0,0,1,0,0
शतकुंभ,0.333333333333333,0.076923076923077,0.054187192118227,0.4,0.25,0.133333333333333,0,0,0.5,6.93750693750694E-06,0
शतकौंभक,0.444444444444444,0,0,0.6,0.25,0,0,0,0.75,0,0
शतखंड,0.222222222222222,0,0,0.4,0,0,0,0,0.5,2.77500277500278E-05,0
गोल्ड,0.222222222222222,0,0,0.2,0.25,0,0,0.333333333333333,0,0.246274558774559,0
अग्नि,0.222222222222222,1,1,0,0.5,1,0.426605504587156,0.333333333333333,0.25,0.380915409842826,0
घाटा,0.333333333333333,0,0.487804878048781,0,0.5,0,0.166666666666667,0,0.5,0.215464760780948,0
हर्जा,0.666666666666667,0.25,0.682926829268293,0.5,0.5,0.215189873417722,0.166666666666667,1,0.5,0.002534327397554,0
टूट,0,0.25,0.585365853658537,0,0,0.126582278481013,1,0,0,0.952048916541515,0
टोटा,0.333333333333333,0.25,0.536585365853659,0,0.5,0.151898734177215,0.166666666666667,0,0.5,0.016781538296503,0
छीज,0,0,0.487804878048781,0,0,0,0.166666666666667,0,0,0.004565812057498,0
मरायल,0.666666666666667,0,0.487804878048781,1,0,0,0.166666666666667,0,1,1.34091396695988E-05,0
रेष,0,0.25,0.658536585365854,0,0,0.506329113924051,0.333333333333333,0,0,0.000462615318601,0
अलाभ,0.333333333333333,0,0.487804878048781,0,0.5,0,0.166666666666667,0,0.5,0.000784434670672,0
लक्ष्मी,0.545454545454545,0.1,0.259842519685039,0.666666666666667,0.4,0.054945054945055,1,1,0.25,0.134796878993549,0
माया,0.272727272727273,1,0.748031496062992,0.333333333333333,0.2,1,0.361290322580645,0,0.25,0.293131404878005,0
चंचला,0.363636363636364,0.2,0.299212598425197,0.5,0.2,0.318681318681319,0.032258064516129,0,0.25,0.002050623237487,0
उपचार,0,1,0.666666666666667,0,0,0.03030303030303,1,0,0.5,0.359495853726574,0
चिकित्सा,0.6,1,1,0.333333333333333,1,1,0,0.5,0.5,0.440100930692567,0
रोगोपचार,0.6,0,0,0.666666666666667,0.5,0,0,0,1,0.000604400713446,0
ट्रीटमेंट,0.8,0,0,0.666666666666667,1,0,0,0.5,1,0.055296325412725,0
ट्रीटमेन्ट,1,0,0,1,1,0,0,1,1,0.000604400713446,0
ट्रीटमंट,0.6,0,0,0.666666666666667,0.5,0,0,0.5,1,5.91720978199309E-05,0
ट्रीटमन्ट,0.8,0,0,1,0.5,0,0,1,1,0,0
थेरपी,0,0,0,0,0,0,0,0,0,0.001732897150441,0
थेरेपी,0.2,0,0,0,0.5,0,0,0,0.5,0.016783742888782,0
अत्यन्त,0.6,0,0.449275362318841,0.666666666666667,0.5,0,0,1,0,0.152584871546468,0
अत्यधिक,0.6,0,0.449275362318841,0.666666666666667,0.5,0,0,0.5,0.5,0.074173561211644,0
बेहद,0,0.5,1,0.333333333333333,0,0,0,0,0,0.703819931926622,0
बेशुमार,0.6,0.5,0.855072463768116,0.666666666666667,0.5,0,0,0,0.5,0.006973117750367,0
बेतहाशा,0.6,0,0.449275362318841,0.666666666666667,0.5,0,0,0,1,0.012156330461542,0
विपुल,0.2,0,0,0.333333333333333,0.25,0.044444444444445,0,0,0,0.01672045879592,0
कितना,0.2,0.5,0.478260869565217,0.333333333333333,0.25,0,0,0,0,1,0
कित्ता,0.4,0.5,0.478260869565217,0.333333333333333,0.5,0,0,0.5,0,0.003284514601584,0
बेहिसामाम,1,0,0.449275362318841,1,0.75,0,0,0,1,0,0
इफरात,0.2,0,0.434782608695652,0.333333333333333,0.25,0.4,0.019607843137255,0,0.5,0.001821322356181,0
इफ़रात,0.4,0,0.434782608695652,0.333333333333333,0.5,0.4,0.019607843137255,0,0,0.000558659974589,0
अतिशय,0.2,0,0.449275362318841,0.333333333333333,0.25,0,0,0,0.5,0.007172571712766,0
अवस्था,0.8,0.272727272727273,0.226190476190476,0.666666666666667,1,0.295081967213115,0.656943984090156,1,1,0.039990385146326,0
दशा,0.2,0.181818181818182,0.142857142857143,0.333333333333333,0.333333333333333,0.19672131147541,0.657938349353663,0,0,0.352437345722208,0
स्थिति,0.8,0.090909090909091,0.095238095238095,0.666666666666667,1,0.073770491803279,0.659264169705005,1,1,0.552636188747043,0
हालत,0.4,0.181818181818182,0.166666666666667,0.666666666666667,0.333333333333333,0.19672131147541,0.660258534968512,0,0.5,0.255570588927532,0
वृत्ति,0.8,0.545454545454545,0.761904761904762,0.666666666666667,1,0.459016393442623,0.705336426914153,1,0.5,0.011954949098809,0
सूरत,0.4,0.272727272727273,0.273809523809524,0.666666666666667,0.333333333333333,0.057377049180328,0.656943984090156,0,0.5,0.103208569614465,0
हाल,0.2,1,0.94047619047619,0.333333333333333,0.333333333333333,0.959016393442623,0.67848856479947,0,0,0.411097987994977,0
गति,0.2,0.363636363636364,0.321428571428571,0.333333333333333,0.333333333333333,0.139344262295082,0.65661252900232,0,0,0.307532113270508,0
गत,0,0.363636363636364,0.392857142857143,0.333333333333333,0,0.057377049180328,0.662910175671197,0,0,0.260980665479196,0
रूप,0.2,0.636363636363636,1,0.333333333333333,0.333333333333333,1,0.688100762346702,0,0,0.902689629168501,0
अवस्थान,1,0.363636363636364,0.726190476190476,1,1,0.39344262295082,0.805104408352668,1,1,0.000104385695648,0
अहवाल,0.6,0.090909090909091,0.238095238095238,0.666666666666667,0.666666666666667,0.040983606557377,0.657938349353663,0,1,0.000285370431918,0
स्टेज,0.6,0.090909090909091,0.095238095238095,0.666666666666667,0.666666666666667,0,0.66191581040769,1,0.5,0.052392517569053,0
स्थानक,0.8,0.636363636363636,0.726190476190476,1,0.666666666666667,0.327868852459016,1,1,1,0.000881361092492,0
उम्र,0.4,0.181818181818182,0.30952380952381,0.333333333333333,0.666666666666667,0.319672131147541,0.001325820351342,1,0.5,0.209344142390172,0
आयु,0.2,0.181818181818182,0.30952380952381,0,0.666666666666667,0.319672131147541,0.001325820351342,0,0.5,0.059396810943632,0
उमर,0.2,0.181818181818182,0.30952380952381,0.333333333333333,0.333333333333333,0.319672131147541,0.001325820351342,0,0.5,0.029619160886899,0
वय,0,0,0,0.333333333333333,0,0.008196721311475,0,0,0,0.002308668780263,0
वयस,0.2,0,0,0.666666666666667,0,0.008196721311475,0,0,0.5,7.38396955919273E-05,0
आयुष्य,0.8,0,0,0.666666666666667,1,0.008196721311475,0,1,1,0.000256867877219,0
आयुष,0.4,0,0,0.333333333333333,0.666666666666667,0.008196721311475,0,0,0.5,0.00756464115479,0
अयुष,0.4,0,0,0.333333333333333,0.666666666666667,0.008196721311475,0,0,0.5,3.14211470603946E-06,0
साधन,0,0.625,0.649484536082474,0.5,0,0.25,1,0,0,0.33029455413168,0
जरिया,0.5,0.375,1,0.5,0.5,0.314516129032258,0.401662049861496,0,1,0.028052387605921,0
ज़रिया,1,0.375,1,0.5,1,0.314516129032258,0.401662049861496,0,1,0.005356204935247,0
ज़रीया,1,0.375,1,0.5,1,0.314516129032258,0.401662049861496,0,1,2.94296974464127E-06,0
जरीया,0.5,0.375,1,0.5,0.5,0.314516129032258,0.401662049861496,0,1,0,0
ज़रिआ,0.5,0.375,1,0,1,0.314516129032258,0.401662049861496,0,0,0,0
जरिआ,0,0.375,1,0,0.5,0.314516129032258,0.401662049861496,0,0,1.76578184678476E-05,0
ज़रीआ,0.5,0.375,1,0,1,0.314516129032258,0.401662049861496,0,0,0,0
जरीआ,0,0.25,0.597938144329897,0,0.5,0.25,0.277008310249307,0,0,0.00011228633933,0
अनाचार,0.166666666666667,0.333333333333333,1,0,0.666666666666667,0.169230769230769,0,0,0.333333333333333,0.172257024484656,0
फौजी,0,0,0,0,0.333333333333333,0,0,0,0,0.150401606055361,0
योद्धा,0.666666666666667,0.25,0.543478260869565,0.333333333333333,0.666666666666667,0.394736842105263,0.384615384615385,1,0,0.028752769965195,0
फ़ौजी,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0.017980954375843,0
लड़ाका,0.666666666666667,0.25,0.543478260869565,0.333333333333333,0.666666666666667,0.394736842105263,0.384615384615385,0,0.333333333333333,0.217855241998952,0
जवान,0,0.75,0.456521739130435,0.333333333333333,0,0.736842105263158,0.692307692307692,0,0,0.403168233028128,0
जवाँ,0,0.25,0.217391304347826,0,0.333333333333333,0.157894736842105,0.538461538461538,0,0,0.008151328474354,0
भौंरा,0.25,0.222222222222222,0.13125,0.2,0.6,0.070063694267516,0,0,0.333333333333333,0.012438268060182,0
भँवरा,0.25,0,0.103125,0.4,0.4,0,0,0,0.333333333333333,0.006718732054669,0
भ्रमर,0.25,0,0.103125,0.6,0.2,0,0,0.5,0.666666666666667,0.024807626048007,0
अलिंद,0.25,0.222222222222222,0.125,0.2,0.6,0.082802547770701,0,0,0.333333333333333,0.001940967038015,0
अली,0,0.333333333333333,0.225,0,0.4,0.331210191082802,0.060240963855422,0,0.333333333333333,0.612008655134964,0
भृंग,0.125,0.111111111111111,0.109375,0.2,0.4,0.031847133757962,0,0,0,0.002319972435971,0
मधुकर,0.25,0.111111111111111,0.1625,0.6,0.2,0.095541401273885,0.004016064257028,0,0.666666666666667,0.043964626162858,0
चंचरीक,0.375,0,0.103125,0.6,0.4,0,0,0,0.666666666666667,0.000264155277363,0
भ्रमरा,0.375,0.111111111111111,0.109375,0.6,0.4,0.235668789808917,0,0.5,0.666666666666667,9.18800964741013E-05,0
बिंगी,0.25,0,0.103125,0.2,0.6,0,0,0,0.333333333333333,8.03950844148386E-05,0
मधुरसिक,0.5,0,0.103125,0.8,0.4,0,0,0,1,0,0
मधुलिह,0.375,0,0.103125,0.6,0.4,0,0,0,0.666666666666667,0,0
मधुवामन,0.5,0,0.103125,0.8,0.4,0,0,0,1,0,0
मधुव्रत,0.5,0,0.103125,0.8,0.4,0,0,0.5,0.666666666666667,2.29700241185253E-05,0
मधुसूदन,0.5,0.222222222222222,0.859375,0.8,0.4,1,0.014056224899598,0,1,0.0459478669766,0
मधुराज,0.375,0,0.103125,0.6,0.4,0,0,0,0.666666666666667,0.000689100723556,0
मलिंद,0.25,0,0.103125,0.4,0.4,0,0,0,0.333333333333333,0.000126335132652,0
मलिन्द,0.375,0,0.103125,0.6,0.4,0,0,0.5,0.333333333333333,0,0
पद्मबंधु,0.625,0.111111111111111,0.45625,0.8,0.6,0.012738853503185,0.014056224899598,0.5,1,0,0
पद्मबन्धु,0.75,0.111111111111111,0.45625,1,0.6,0.012738853503185,0.014056224899598,1,1,7.7394293149144E-06,0
द्विर,0.25,0.111111111111111,0.1375,0.4,0.4,0.012738853503185,0.016064257028113,0.5,0.333333333333333,6.27095790614189E-05,0
रेणुवास,0.5,0,0.103125,0.6,0.6,0,0,0,0.666666666666667,0,0
अलि,0,1,1,0,0.4,0.636942675159236,0.230923694779116,0,0.333333333333333,0.004602327471853,0
अलिपक,0.25,0.444444444444444,0.728125,0.4,0.4,0.076433121019108,0.046184738955823,0,0.666666666666667,0,0
भसन,0,0,0.103125,0.4,0,0,0,0,0.333333333333333,0.00016079016883,0
खटपद,0.125,0,0.103125,0.6,0,0,0,0,0.666666666666667,0,0
षटपद,0.125,0,0.103125,0.6,0,0,0,0,0.666666666666667,0.000195245205007,0
दिमागी,0.666666666666667,0,0.264705882352941,0,0.666666666666667,0.267857142857143,0,0,1,0.092045237249706,0
मानसिक,0.666666666666667,0.666666666666667,0.382352941176471,1,0.333333333333333,0,0,0,1,1,0
ज़हनी,0.333333333333333,1,1,0,0.333333333333333,1,1,0,0,0,0
जिहनी,0.333333333333333,0.666666666666667,0.382352941176471,0,0.333333333333333,0,0,0,0,0,0
जेहनी,0.333333333333333,0.666666666666667,0.382352941176471,0,0.333333333333333,0,0,0,0,1.365858988718E-05,0
आंतरिक,0.285714285714286,0,0.567567567567568,0.4,0.333333333333333,0,0,0,0.5,1,0
भीतरी,0.142857142857143,0,0.135135135135135,0.4,0,0.615384615384615,0,0,0,0.266007892031701,0
अंदरूनी,0.428571428571429,0,0.567567567567568,0.4,0.666666666666667,0,0,0,1,0.339854760088868,0
आन्तरिक,0.428571428571429,0,0.567567567567568,0.6,0.333333333333333,0,0,0.333333333333333,0.5,0.123056006897238,0
अंतस्थ,0.285714285714286,0,0.081081081081081,0.4,0.333333333333333,0.346153846153846,0,0.333333333333333,0,0.002321185794343,0
अन्तर्वर्ती,1,1,1,1,1,0,0,1,1,0.000309279195987,0
अंतर्वर्ती,0.857142857142857,1,1,0.8,1,0,0,0.666666666666667,1,0.000893473232852,0
आभ्यंतर,0.428571428571429,0,0.567567567567568,0.6,0.333333333333333,0,0,0.333333333333333,0.5,0.005637165500547,0
आभ्यन्तर,0.571428571428571,0,0.567567567567568,0.8,0.333333333333333,0,0,0.666666666666667,0.5,0.003979175647445,0
अंतरीय,0.285714285714286,0,0,0.4,0.333333333333333,0.576923076923077,1,0,1,0.000828994926551,0
अन्तरीय,0.428571428571429,0,0,0.6,0.333333333333333,0.576923076923077,1,0.333333333333333,1,0.000596876347117,0
अंतः,0,0,0.567567567567568,0,0.333333333333333,0,0,0,0,0.038365885200783,0
अन्तः,0.142857142857143,0,0.567567567567568,0.2,0.333333333333333,0,0,0.333333333333333,0,0.037636369665418,0
अंतरंग,0.285714285714286,0,0.243243243243243,0.4,0.333333333333333,1,0,0,0.5,0.151042875617601,0
अन्तरंग,0.428571428571429,1,0.972972972972973,0.6,0.333333333333333,0,0,0.333333333333333,0.5,0.035282024074013,0
कारखाना,0.666666666666667,0,0,1,0.5,0,0,0,1,0.009736539631556,0
कारख़ाना,0.833333333333333,0,0,1,0.75,0,0,0,1,5.70834640697905E-05,0
फैक्टरी,0.666666666666667,0,0,1,0.5,0,0,0.5,0.333333333333333,0.004553908077662,0
फैक्ट्री,0.833333333333333,0,0,1,0.75,0,0,1,0.333333333333333,0.013141820126197,0
फ़ैक्ट्री,1,0,0,1,1,0,0,1,0.333333333333333,0.000172023174735,0
फ़ैक्टरी,0.833333333333333,0,0,1,0.75,0,0,0.5,0.333333333333333,0.000143671379438,0
मिल,0,1,1,0,0,1,1,0,0,1,0
प्लांट,0.5,0,0,0.5,0.5,0,0,0.5,0.333333333333333,0.020066937693775,0
क़र्ज़,0.571428571428571,1,1,0.5,0.666666666666667,0.608695652173913,0,0.5,0,0.000197814153603,0
कर्ज,0.285714285714286,1,1,0.5,0,0.608695652173913,0,0.5,0,0.989285066679854,0
कर्जा,0.428571428571429,1,1,0.5,0.333333333333333,0.608695652173913,0,0.5,0.333333333333333,0.093912269422877,0
क़र्ज़ा,0.714285714285714,1,1,0.5,1,0.608695652173913,0,0.5,0,0.000824225640011,0
उधार,0.285714285714286,1,1,0.25,0.333333333333333,0.608695652173913,0,0,0.333333333333333,0.286912945287902,0
लोन,0.142857142857143,0.5,0.466666666666667,0.25,0,0.782608695652174,1,0,0,0.596525064701713,0
तीर्थंकर,1,0,0,1,1,0,0,0.5,1,1,0
तीर्थकर,0.8,0,0,1,0.5,0,0,0.5,1,0.167873601053325,0
दस्तावेज़,1,0.5,0.583333333333333,1,1,0.117647058823529,0.63953488372093,1,1,0.000672101882967,0
दस्तावेज,0.8,0.5,0.583333333333333,1,0.666666666666667,0.117647058823529,0.63953488372093,1,1,0.614248846441261,0
प्रलेख,0.4,0,0.083333333333333,0.666666666666667,0.333333333333333,0.264705882352941,0.5,1,1,0.001858472718787,0
काग़ज़,0.4,0,0.166666666666667,0.333333333333333,0.666666666666667,0.117647058823529,0.883720930232558,0,0,0.008314512477325,0
कागज,0,0,0.166666666666667,0.333333333333333,0,0.117647058823529,0.883720930232558,0,0.5,0.128931892114131,0
पेपर,0,1,1,0.333333333333333,0,0.382352941176471,1,0,0.5,0.133507235264867,0
पाबंदी,0.5,0.333333333333333,0.060606060606061,0.25,1,0.192307692307692,0,0,0.666666666666667,0.051598708257923,0
निषेध,0.333333333333333,0,0,0.25,0.5,0,0,0,0.333333333333333,0.023814788426734,0
बंदिश,0.333333333333333,0.333333333333333,0.060606060606061,0.25,0.5,0.134615384615385,0.115384615384615,0,0.333333333333333,0.013856472495885,0
मनाही,0.333333333333333,0.166666666666667,0.075757575757576,0.25,0.5,0.009615384615385,0.653846153846154,0,0.666666666666667,0.012472463127206,0
प्रतिषेध,0.833333333333333,0,0,0.75,1,0,0,0.5,1,0.001919050465841,0
पाबन्दी,0.666666666666667,0.333333333333333,0.060606060606061,0.5,1,0.192307692307692,0,0.5,0.666666666666667,0.004048295648423,0
प्रतिबंध,0.833333333333333,0.166666666666667,0.045454545454546,0.75,1,0.009615384615385,0.038461538461539,0.5,1,0.397257970823939,0
प्रतिबन्ध,1,0.166666666666667,0.045454545454546,1,1,0.009615384615385,0.038461538461539,1,1,0.034105562690939,0
रोक,0,0.666666666666667,1,0,0,0.336538461538462,1,0,0,1,0
बंधेज,0.333333333333333,1,0.287878787878788,0.25,0.5,1,0.076923076923077,0,0.333333333333333,0.000660611966904,0
बन्धेज,0.5,1,0.287878787878788,0.5,0.5,1,0.076923076923077,0.5,0.333333333333333,4.91364272903717E-05,0
आसेध,0.166666666666667,0.333333333333333,0.121212121212121,0,0.5,0.153846153846154,0,0,0.333333333333333,0,0
विराम,0.333333333333333,0.666666666666667,0.439393939393939,0.25,0.5,0.355769230769231,0.461538461538462,0,0.333333333333333,0.055176805748601,0
बैन,0,0,0,0,0,0,0,0,0,0.03898975505491,0
इत्तिफाक,0.714285714285714,0.4,0.484848484848485,0.5,0.6,0.402597402597403,0.76,1,0.666666666666667,0.002235558912752,0
इत्तफाक,0.571428571428571,0.4,0.484848484848485,0.5,0.4,0.402597402597403,0.76,1,0.666666666666667,0.005677476031254,0
मेल,0,1,1,0,0,1,1,0,0,0.579943673231866,0
ताड़ना,0.5,1,0.616666666666667,0.333333333333333,0.75,0.428571428571429,0.666666666666667,0,0.333333333333333,0.243166126871116,0
प्रताड़ना,1,1,0.616666666666667,1,1,0.428571428571429,0.666666666666667,0.5,1,0.250765068335839,0
अत्याचार,0.555555555555556,0.166666666666667,0.50561797752809,0.5,0.75,0.103896103896104,0,0.5,0.4,1,0
अंधेर,0.222222222222222,0.333333333333333,0.898876404494382,0.166666666666667,0.5,0.214285714285714,0.189189189189189,0,0.2,0.038613436249779,0
अँधेर,0.222222222222222,0.333333333333333,0.898876404494382,0.166666666666667,0.5,0.214285714285714,0.189189189189189,0,0.2,0.055384373947645,0
अन्धेर,0.333333333333333,0.333333333333333,0.898876404494382,0.333333333333333,0.5,0.214285714285714,0.189189189189189,0.5,0.2,0.007689731258847,0
आनन्दित,0.571428571428571,0,0.116666666666667,0.5,0.666666666666667,0,0,0.5,0.666666666666667,0.010839796144472,0
प्रसन्न,0.571428571428571,0,0.116666666666667,0.75,0.333333333333333,0,0,1,0.666666666666667,0.268247285619322,0
खुश,0,0,0.116666666666667,0,0,0,0,0,0,0.983053401285176,0
आनंदित,0.428571428571429,0.5,0.13,0.25,0.666666666666667,0,0,0,0.666666666666667,0.030445380013295,0
प्रफुल्ल,0.714285714285714,1,0.15,0.75,0.666666666666667,0,0,1,0.666666666666667,0.041737203633946,0
आनंदी,0.285714285714286,0.5,0.16,0,0.666666666666667,0,0,0,0.666666666666667,0.336491436819436,0
नोट,0,0.25,0.205128205128205,0,0,0.56,0.058823529411765,0,0,0.370757312377681,0
कीर्ति,0.444444444444444,0,0,0.25,0.6,0,0,0.5,0.25,0.008873140779549,0
ख्याति,0.444444444444444,0.2,0.026315789473684,0.25,0.6,0.057971014492754,0,0.5,0.5,0.008344520713445,0
यश,0,0,0,0,0,0,0,0,0,0.015544570260673,0
प्रसिद्धि,0.777777777777778,0,0,0.75,0.8,0,0,1,0.75,0.005496427453002,0
शोहरत,0.333333333333333,0,0,0.5,0.2,0,0,0,0.5,0.004540375320247,0
प्रख्याति,0.777777777777778,0,0,0.75,0.8,0,0,1,0.75,1.57015861218914E-05,0
जस,0,0,0,0,0,0,0,0,0,0.008194483334947,0
सुख्याति,0.666666666666667,0,0,0.5,0.8,0,0,0.5,0.5,9.59541374115586E-06,0
नेकनामी,0.555555555555556,0,0,0.5,0.6,0,0,0,0.75,0.000113400344214,0
नामवरी,0.444444444444444,0,0,0.5,0.4,0,0,0,0.5,9.33372063912434E-05,0
सुयश,0.222222222222222,0,0,0.25,0.2,0,0,0,0.25,0.000900224270988,0
विरुद,0.333333333333333,0,0,0.25,0.4,0,0,0,0.25,9.24648960511383E-05,0
विरद,0.222222222222222,0,0,0.25,0.2,0,0,0,0.25,6.89125168683012E-05,0
अभिख्या,0.555555555555556,0,0,0.25,0.8,0,0,0.5,0.5,0,0
अभिजन,0.333333333333333,0.8,1,0.25,0.4,1,1,0,0.5,0.002226993606528,0
विख्याति,0.666666666666667,0,0,0.5,0.8,0,0,0.5,0.5,6.10617238073555E-06,0
प्रचार,0.444444444444444,1,0.447368421052632,0.5,0.4,0.91304347826087,0.1,0.5,0.5,0.550303084227669,0
ईशान,0.4,1,1,0.5,0.666666666666667,1,1,0,0.5,0.076202276586083,0
सूत्र,0.285714285714286,1,1,0.333333333333333,0.25,0.957446808510638,0.025210084033614,0.5,0.5,0.642659840378519,0
फार्मूला,0.714285714285714,0.166666666666667,0,0.666666666666667,0.75,0,0.025210084033614,0.5,1,0.061607931563532,0
सुराग़,0.428571428571429,0,0.214285714285714,0.333333333333333,0.5,0.106382978723404,0,0,0.5,6.608216987413E-06,0
सुराग,0.285714285714286,0,0.214285714285714,0.333333333333333,0.25,0.106382978723404,0,0,0.5,0.031483197782282,0
टोह,0,0.333333333333333,0.785714285714286,0,0,0.297872340425532,0.008403361344538,0,0,0.155781368099395,0
आहट,0,0.333333333333333,0.464285714285714,0,0,1,0,0,0.5,0.015293066163121,0
